Time(s),Theta(rad),theta_dot(rad/s),Phi(rad),phi_dot(rad/s),setpoint(Nm)
35.016,-0.037,0.045,-11.062,50.546,-1.553
35.025,-0.037,0.052,-11.062,50.546,-1.555
35.036,-0.034,0.067,-11.062,50.546,-1.552
35.045,-0.034,0.053,-11.062,50.546,-1.525
35.056,-0.028,0.049,-11.062,50.546,-1.523
35.065,-0.172,0.159,-9.634,19.589,-1.508
35.076,-0.366,2.002,-9.388,23.138,-1.232
35.085,-0.468,2.317,-9.276,15.182,-1.063
35.096,-0.366,2.505,-9.287,4.266,-1.093
35.105,-0.168,2.355,-9.397,-5.889,-0.817
35.116,0.115,1.391,-9.580,-14.186,-0.540
35.125,0.263,1.296,-9.826,-21.064,-0.264
35.136,0.489,0.542,-10.118,-26.530,0.013
35.145,0.544,0.172,-10.421,-29.067,0.289
35.156,0.562,-0.414,-10.720,-29.599,0.566
35.165,0.532,-0.840,-10.997,-28.331,0.842
35.176,0.415,-1.275,-11.231,-25.062,1.118
35.185,0.256,-1.321,-11.404,-19.861,1.395
35.196,-0.084,-0.844,-11.502,-13.138,1.118
35.205,-0.183,-0.226,-11.526,-5.992,0.842
35.216,-0.169,-0.019,-11.486,0.662,0.566
35.244,0.047,-0.057,-11.150,12.053,-0.170
35.253,0.056,-0.073,-11.017,12.912,-0.109
35.264,0.065,-0.116,-10.889,12.795,-0.125
35.273,0.054,-0.126,-10.771,12.163,-0.139
35.284,0.050,-0.134,-10.664,11.189,-0.161
35.293,0.057,-0.155,-10.571,9.940,-0.135
35.304,0.049,-0.160,-10.485,9.042,-0.085
35.313,0.035,-0.152,-10.406,8.254,-0.149
35.324,0.023,-0.130,-10.337,7.380,-0.192
35.333,0.024,-0.115,-10.281,6.192,-0.164
35.344,0.021,-0.108,-10.242,4.621,-0.130
35.353,0.022,-0.095,-10.222,2.921,-0.103
35.364,0.022,-0.097,-10.217,1.306,-0.052
35.373,0.021,-0.092,-10.222,0.052,0.008
35.384,0.017,-0.081,-10.237,-0.929,0.045
35.393,0.015,-0.071,-10.253,-1.409,0.040
35.404,0.011,-0.050,-10.271,-1.646,0.067
35.413,0.012,-0.044,-10.288,-1.724,0.070
35.424,0.015,-0.035,-10.306,-1.777,0.091
35.433,0.016,-0.028,-10.324,-1.742,0.104
35.444,0.019,-0.023,-10.340,-1.680,0.117
35.453,0.018,-0.018,-10.354,-1.455,0.122
35.464,0.017,-0.012,-10.366,-1.303,0.116
35.473,0.017,-0.006,-10.377,-1.150,0.115
35.484,0.016,-0.001,-10.384,-0.895,0.114
35.493,0.014,0.008,-10.393,-0.861,0.103
35.504,0.021,0.009,-10.397,-0.543,0.110
35.513,0.021,0.010,-10.402,-0.513,0.132
35.524,0.025,0.013,-10.401,-0.145,0.138
35.533,0.024,0.020,-10.397,0.207,0.140
35.544,0.026,0.018,-10.389,0.606,0.121
35.553,0.025,0.017,-10.380,0.790,0.126
35.564,0.031,0.010,-10.370,0.928,0.125
35.573,0.031,0.007,-10.362,0.897,0.144
35.584,0.030,0.002,-10.351,1.015,0.135
35.593,0.030,0.000,-10.341,1.028,0.128
35.604,0.032,-0.002,-10.331,1.008,0.134
35.613,0.034,-0.009,-10.322,0.898,0.141
35.624,0.031,-0.012,-10.314,0.836,0.139
35.633,0.032,-0.017,-10.307,0.739,0.125
35.644,0.032,-0.021,-10.299,0.783,0.134
35.653,0.033,-0.027,-10.290,0.900,0.132
35.664,0.030,-0.027,-10.281,0.888,0.124
35.673,0.031,-0.030,-10.269,1.088,0.112
35.684,0.028,-0.032,-10.255,1.283,0.110
35.693,0.025,-0.029,-10.242,1.297,0.074
35.704,0.025,-0.028,-10.231,1.174,0.061
35.713,0.026,-0.029,-10.221,1.081,0.085
35.724,0.031,-0.033,-10.214,0.795,0.087
35.733,0.041,-0.055,-10.210,0.546,0.119
35.744,0.054,-0.099,-10.207,0.387,0.172
35.782,-0.026,-0.034,-10.155,1.472,-0.160
35.792,-0.062,0.057,-10.146,1.104,-0.262
35.802,-0.084,0.148,-10.152,-0.016,-0.314
35.812,-0.116,0.289,-10.173,-1.411,-0.349
35.822,-0.135,0.428,-10.216,-3.360,-0.335
35.832,-0.150,0.610,-10.281,-5.414,-0.257
35.842,-0.148,0.714,-10.365,-7.457,-0.144
35.852,-0.125,0.869,-10.468,-9.309,0.128
35.862,-0.068,0.914,-10.580,-10.571,0.393
35.872,0.053,0.864,-10.682,-10.322,0.670
35.882,0.141,0.717,-10.755,-8.300,0.946
35.892,0.272,0.473,-10.783,-4.684,1.223
35.902,0.350,0.116,-10.751,0.613,1.499
35.912,0.444,-0.510,-10.641,7.512,1.776
35.922,0.457,-0.712,-10.453,15.037,1.710
35.932,0.425,-0.794,-10.200,21.881,1.434
35.942,0.393,-0.991,-9.884,28.367,1.157
35.952,0.354,-1.247,-9.510,34.375,0.881
35.962,0.327,-1.451,-9.094,39.232,0.604
35.972,0.321,-1.762,-8.646,42.904,0.328
35.982,0.295,-1.934,-8.157,46.934,0.051
35.992,0.237,-2.077,-7.637,50.327,-0.225
36.002,0.214,-2.321,-7.104,52.273,-0.502
36.012,0.065,-2.321,-6.540,55.021,-0.778
36.022,-0.240,-1.945,-5.982,55.550,-1.054
36.039,-0.631,0.389,-5.494,51.028,-1.331
36.048,-0.632,0.202,-5.407,46.069,-1.607
36.058,-0.467,0.395,-5.407,44.418,-1.884
36.068,-0.285,0.593,-5.407,43.867,-2.158
36.078,-0.212,0.575,-5.407,43.684,-2.246
36.088,-0.103,0.560,-5.407,43.623,-1.975
36.098,-0.062,0.535,-5.407,43.602,-1.699
36.108,-0.024,0.487,-5.407,43.595,-1.422
36.118,-0.004,0.439,-5.407,43.593,-1.146
36.128,-0.006,0.387,-5.407,43.592,-0.905
36.138,-0.011,0.370,-5.407,43.592,-0.953
36.148,-0.027,0.359,-5.407,43.592,-0.992
36.160,-0.045,0.362,-5.407,43.592,-1.126
36.169,-0.056,0.386,-5.407,43.592,-1.209
36.180,-0.055,0.410,-5.407,43.592,-1.233
36.189,-0.048,0.419,-5.407,43.592,-1.144
36.200,-0.018,0.381,-5.407,43.592,-1.022
36.209,0.004,0.351,-5.407,43.592,-0.928
36.220,0.037,0.277,-5.407,43.592,-0.835
36.229,0.049,0.232,-5.407,43.592,-0.778
36.240,0.051,0.159,-5.407,43.592,-0.812
36.249,0.036,0.148,-5.407,43.592,-0.912
36.260,0.007,0.119,-5.407,43.592,-1.007
36.269,-0.004,0.109,-5.407,43.592,-1.148
36.280,-0.006,0.144,-5.407,43.592,-1.115
36.305,0.010,0.080,-5.407,43.592,-1.116
36.316,0.014,0.072,-5.407,43.592,-1.069
36.326,0.015,0.054,-5.407,43.592,-1.079
36.336,0.020,0.030,-5.407,43.592,-1.077
36.346,0.019,0.013,-5.407,43.592,-1.078
36.356,0.022,-0.014,-5.407,43.592,-1.093
36.366,0.021,-0.020,-5.407,43.592,-1.103
36.376,-0.166,-0.030,-5.407,43.592,-1.148
36.386,-0.333,1.620,-6.222,12.956,-1.425
36.396,-0.340,2.091,-6.119,11.165,-1.148
36.406,-0.250,1.931,-6.127,3.159,-0.872
36.416,0.016,1.219,-6.223,-5.334,-0.595
36.426,0.106,0.943,-6.389,-12.853,-0.319
36.436,0.294,0.592,-6.617,-19.443,-0.042
36.446,0.403,0.239,-6.877,-23.822,0.234
36.456,0.394,-0.177,-7.137,-25.283,0.511
36.466,0.338,-0.265,-7.379,-24.549,0.787
36.476,0.298,-0.582,-7.589,-22.162,1.064
36.486,0.293,-0.892,-7.744,-17.722,1.340
36.496,0.198,-1.343,-7.822,-11.144,1.155
36.506,0.045,-0.704,-7.824,-3.843,0.878
36.516,-0.001,-0.346,-7.767,2.552,0.602
36.526,-0.012,-0.292,-7.661,7.888,0.325
36.536,-0.021,-0.191,-7.523,11.828,0.049
36.546,-0.038,-0.191,-7.368,14.277,-0.227
36.556,-0.033,-0.118,-7.212,15.134,-0.504
36.566,-0.033,-0.076,-7.073,14.356,-0.674
36.576,-0.016,-0.054,-6.965,11.963,-0.591
36.586,0.011,-0.046,-6.900,8.338,-0.451
36.596,0.048,-0.111,-6.868,4.900,-0.195
36.606,0.056,-0.136,-6.864,1.915,0.031
36.616,0.036,-0.142,-6.871,0.153,0.103
36.626,0.020,-0.121,-6.878,-0.435,0.077
36.636,0.002,-0.078,-6.881,-0.298,0.009
36.646,-0.001,-0.061,-6.877,0.131,-0.040
36.656,-0.000,-0.042,-6.871,0.427,-0.047
36.666,-0.001,-0.032,-6.868,0.347,-0.045
36.676,-0.005,-0.007,-6.868,0.116,-0.044
36.686,-0.002,0.005,-6.870,-0.064,-0.036
36.696,0.005,0.011,-6.875,-0.328,0.010
36.706,0.007,0.020,-6.881,-0.519,0.045
36.716,0.008,0.029,-6.885,-0.454,0.069
36.726,0.010,0.037,-6.886,-0.202,0.073
36.736,0.009,0.042,-6.883,0.137,0.101
36.746,0.003,0.055,-6.872,0.762,0.075
36.756,0.003,0.080,-6.860,1.071,0.043
36.766,0.003,0.086,-6.843,1.458,0.044
36.776,-0.004,0.115,-6.822,1.891,0.038
36.786,-0.018,0.155,-6.802,1.986,0.011
36.796,-0.050,0.253,-6.782,1.940,-0.076
36.834,-0.069,0.595,-6.817,-2.150,0.024
36.844,0.011,0.604,-6.848,-2.838,0.263
36.854,0.088,0.550,-6.873,-2.607,0.540
36.864,0.214,0.296,-6.876,-1.023,0.816
36.874,0.267,0.129,-6.842,1.883,1.093
36.884,0.339,-0.193,-6.758,6.229,1.369
36.894,0.385,-0.565,-6.610,11.993,1.393
36.904,0.320,-0.801,-6.386,18.907,1.116
36.914,0.186,-0.617,-6.100,25.365,0.840
36.924,-0.106,-0.341,-5.766,30.734,0.564
36.934,-0.247,-0.035,-5.390,35.262,0.287
36.944,-0.304,0.367,-4.977,39.303,0.011
36.954,-0.285,0.596,-4.537,42.433,-0.266
36.964,-0.244,0.848,-4.098,43.461,-0.542
36.974,-0.215,1.051,-3.675,42.647,-0.819
36.984,-0.254,1.578,-3.285,40.230,-1.095
36.994,-0.271,2.186,-2.959,35.154,-1.130
37.004,-0.179,2.505,-2.717,27.809,-0.854
37.014,-0.039,2.336,-2.551,20.334,-0.578
37.024,0.162,1.599,-2.439,14.248,-0.301
37.034,0.217,1.442,-2.363,9.834,-0.025
37.044,0.315,1.286,-2.307,7.039,0.252
37.054,0.298,1.257,-2.249,6.179,0.528
37.064,0.272,1.274,-2.178,6.817,0.805
37.074,0.249,1.240,-2.072,9.325,1.081
37.084,0.256,1.300,-1.917,13.418,1.358
37.094,0.268,1.335,-1.702,18.834,1.634
37.104,0.281,1.373,-1.424,24.797,1.911
37.114,0.283,1.388,-1.096,30.163,1.802
37.124,0.294,1.452,-0.722,34.971,1.678
37.134,0.295,1.473,-0.299,39.868,1.587
37.144,0.315,1.475,0.161,43.984,1.560
37.154,0.324,1.487,0.645,46.856,1.542
37.164,0.358,1.478,1.153,49.514,1.544
37.174,0.371,1.540,1.688,52.178,1.612
37.184,0.402,1.498,2.239,54.124,1.717
37.194,0.426,1.502,2.818,56.624,1.805
37.204,0.465,1.466,3.415,58.679,1.849
37.214,0.479,1.477,4.016,59.602,1.854
37.224,0.493,1.446,4.635,61.152,1.875
37.234,0.509,1.400,5.259,61.981,1.937
37.244,0.515,1.405,5.893,62.947,1.912
37.254,0.494,1.398,6.549,64.709,1.900
37.264,0.503,1.403,7.199,64.896,1.884
37.274,0.524,1.468,7.859,65.635,1.951
37.284,0.549,1.486,8.516,65.670,2.042
37.294,0.575,1.488,9.187,66.682,2.202
37.304,0.585,1.433,9.864,67.352,2.259
37.319,0.613,1.442,10.536,67.213,2.298
37.329,0.630,1.461,10.672,67.799,2.442
37.340,0.630,1.370,10.672,68.059,2.407
37.349,0.635,1.357,10.672,68.059,2.387
37.360,0.673,1.394,10.672,68.088,2.498
37.386,0.766,1.574,10.672,68.092,2.960
37.396,0.797,1.571,10.672,68.092,3.159
37.406,0.813,1.466,10.672,68.092,3.233
37.416,0.819,1.234,10.672,68.092,3.240
37.426,0.800,1.077,10.672,68.092,3.131
37.436,0.769,0.854,10.672,68.092,2.906
37.446,0.773,0.855,10.672,68.092,2.679
37.456,0.831,0.723,10.672,68.092,2.775
37.466,0.868,0.601,10.672,68.092,2.871
37.476,0.917,0.339,10.672,68.092,2.976
37.486,0.938,0.211,10.672,68.092,3.009
37.496,0.945,0.014,10.672,68.092,3.005
37.506,0.907,-0.064,10.672,68.092,2.930
37.516,0.822,-0.042,10.672,68.092,2.694
37.526,0.782,0.005,10.672,68.092,2.446
37.536,0.772,0.039,10.672,68.092,2.185
37.546,0.790,0.028,10.672,68.092,2.142
37.556,0.809,-0.023,10.672,68.092,2.249
37.566,0.821,-0.050,10.672,68.092,2.282
37.576,0.813,-0.079,10.672,68.092,2.322
37.586,0.793,-0.067,10.672,68.092,2.262
37.596,0.770,-0.030,10.672,68.092,2.113
37.606,0.761,-0.011,10.672,68.092,2.083
37.616,0.764,0.010,10.672,68.092,2.068
37.626,0.765,0.018,10.672,68.092,2.080
37.636,0.768,0.020,10.672,68.092,2.094
37.646,0.769,0.028,10.672,68.092,2.105
37.656,0.770,0.038,10.672,68.092,2.125
37.666,0.777,0.046,10.672,68.092,2.129
37.676,0.794,0.027,10.672,68.092,2.184
37.686,0.802,-0.003,10.672,68.092,2.243
37.696,0.799,-0.031,10.672,68.092,2.270
37.706,0.795,-0.036,10.672,68.092,2.226
37.716,0.782,-0.031,10.672,68.092,2.167
37.726,0.778,-0.012,10.672,68.092,2.138
37.736,0.779,-0.001,10.672,68.092,2.119
37.746,0.781,0.002,10.672,68.092,2.149
37.756,0.783,0.003,10.672,68.092,2.165
37.766,0.780,0.001,10.672,68.092,2.168
37.776,0.775,0.009,10.672,68.092,2.148
37.786,0.776,0.014,10.672,68.092,2.135
37.796,0.783,0.018,10.672,68.092,2.155
37.806,0.786,0.014,10.672,68.092,2.180
37.816,0.792,0.004,10.672,68.092,2.182
37.826,0.796,-0.003,10.672,68.092,2.217
37.836,0.790,-0.003,10.672,68.092,2.209
37.846,0.785,-0.004,10.672,68.092,2.200
37.856,0.786,-0.005,10.672,68.092,2.176
37.866,0.785,-0.009,10.672,68.092,2.179
37.876,0.790,-0.006,10.672,68.092,2.180
37.886,0.789,-0.004,10.672,68.092,2.197
37.924,0.786,0.004,10.672,68.092,2.179
37.933,0.788,-0.001,10.672,68.092,2.197
37.944,0.787,0.006,10.672,68.092,2.185
37.953,0.784,0.003,10.672,68.092,2.187
37.964,0.785,0.011,10.672,68.092,2.190
37.973,0.783,0.016,10.672,68.092,2.167
37.984,0.785,-0.002,10.672,68.092,2.166
37.993,0.786,-0.010,10.672,68.092,2.180
38.004,0.786,-0.001,10.672,68.092,2.196
38.013,0.786,-0.015,10.672,68.092,2.191
38.024,0.784,0.001,10.672,68.092,2.198
38.033,0.784,0.002,10.672,68.092,2.172
38.044,0.786,0.001,10.672,68.092,2.176
38.053,0.785,-0.002,10.672,68.092,2.178
38.064,0.781,0.008,10.672,68.092,2.179
38.073,0.783,0.012,10.672,68.092,2.157
38.084,0.786,0.012,10.672,68.092,2.187
38.093,0.784,0.015,10.672,68.092,2.183
38.104,0.786,0.023,10.672,68.092,2.187
38.113,0.782,0.019,10.672,68.092,2.150
38.124,0.785,0.016,10.672,68.092,2.179
38.133,0.783,-0.004,10.672,68.092,2.177
38.144,0.785,0.002,10.672,68.092,2.177
38.153,0.788,-0.006,10.672,68.092,2.191
38.164,0.786,-0.010,10.672,68.092,2.180
38.173,0.784,0.009,10.672,68.092,2.167
38.184,0.783,0.012,10.672,68.092,2.156
38.193,0.780,0.003,10.672,68.092,2.142
38.204,0.780,0.000,10.672,68.092,2.185
38.213,0.785,-0.041,10.672,68.092,2.196
38.224,0.786,-0.044,10.672,68.092,2.151
38.233,0.782,0.045,10.672,68.092,2.179
38.244,0.778,0.043,10.672,68.092,2.140
38.253,0.780,-0.004,10.672,68.092,2.152
38.264,0.787,-0.021,10.672,68.092,2.183
38.273,0.783,0.008,10.672,68.092,2.180
38.284,0.783,0.018,10.672,68.092,2.139
38.293,0.785,0.007,10.672,68.092,2.157
38.304,0.783,0.001,10.672,68.092,2.187
38.313,0.786,-0.005,10.672,68.092,2.186
38.324,0.790,-0.014,10.672,68.092,2.187
38.333,0.784,0.002,10.672,68.092,2.197
38.344,0.782,0.004,10.672,68.092,2.161
38.353,0.779,-0.016,10.672,68.092,2.147
38.364,0.778,0.002,10.672,68.092,2.161
38.373,0.785,-0.006,10.672,68.092,2.156
38.384,0.782,-0.004,10.672,68.092,2.182
38.393,0.783,0.002,10.672,68.092,2.165
38.404,0.778,-0.008,10.672,68.092,2.150
38.413,0.783,0.011,10.672,68.092,2.165
38.424,0.787,-0.006,10.672,68.092,2.160
38.433,0.787,0.001,10.672,68.092,2.209
38.458,0.783,0.002,10.672,68.092,2.185
38.468,0.789,0.006,10.672,68.092,2.167
38.478,0.788,-0.001,10.672,68.092,2.202
38.488,0.787,-0.004,10.672,68.092,2.191
38.498,0.785,-0.002,10.672,68.092,2.182
38.508,0.784,-0.001,10.672,68.092,2.178
38.518,0.786,0.015,10.672,68.092,2.170
38.528,0.786,0.008,10.672,68.092,2.191
38.538,0.785,-0.007,10.672,68.092,2.186
38.548,0.785,-0.002,10.672,68.092,2.171
38.558,0.780,-0.006,10.672,68.092,2.178
38.568,0.787,0.004,10.672,68.092,2.147
38.578,0.788,-0.002,10.672,68.092,2.193
38.588,0.781,0.008,10.672,68.092,2.193
38.598,0.785,0.000,10.672,68.092,2.162
38.608,0.788,-0.005,10.672,68.092,2.178
38.618,0.785,-0.010,10.672,68.092,2.187
38.628,0.784,-0.008,10.672,68.092,2.171
38.638,0.791,-0.009,10.672,68.092,2.165
38.648,0.786,-0.020,10.672,68.092,2.203
38.658,0.775,0.023,10.672,68.092,2.170
38.668,0.788,0.020,10.672,68.092,2.145
38.678,0.790,-0.008,10.672,68.092,2.206
38.688,0.776,0.007,10.672,68.092,2.198
38.698,0.775,0.005,10.672,68.092,2.139
38.708,0.792,-0.002,10.672,68.092,2.128
38.718,0.796,-0.017,10.672,68.092,2.213
38.728,0.779,0.001,10.672,68.092,2.220
38.738,0.768,0.016,10.672,68.092,2.146
38.748,0.784,0.014,10.672,68.092,2.103
38.758,0.800,-0.005,10.672,68.092,2.184
38.768,0.794,-0.034,10.672,68.092,2.246
38.778,0.777,-0.009,10.672,68.092,2.198
38.788,0.760,0.035,10.672,68.092,2.133
38.798,0.775,0.039,10.672,68.092,2.075
38.808,0.805,-0.009,10.672,68.092,2.157
38.818,0.807,-0.042,10.672,68.092,2.271
38.828,0.778,-0.023,10.672,68.092,2.255
38.838,0.765,0.012,10.672,68.092,2.125
38.848,0.773,0.033,10.672,68.092,2.083
38.858,0.788,0.016,10.672,68.092,2.139
38.868,0.801,-0.020,10.672,68.092,2.205
38.878,0.793,-0.025,10.672,68.092,2.241
38.888,0.772,0.002,10.672,68.092,2.197
38.898,0.773,0.019,10.672,68.092,2.112
38.908,0.790,0.001,10.672,68.092,2.131
38.918,0.798,-0.016,10.672,68.092,2.204
38.928,0.787,-0.017,10.672,68.092,2.231
38.938,0.776,-0.002,10.672,68.092,2.176
38.948,0.777,0.020,10.672,68.092,2.129
38.958,0.787,0.010,10.672,68.092,2.150
38.968,0.797,-0.016,10.672,68.092,2.197
39.005,0.782,0.015,10.672,68.092,2.134
39.016,0.793,-0.005,10.672,68.092,2.193
39.025,0.790,-0.013,10.672,68.092,2.214
39.036,0.781,-0.004,10.672,68.092,2.185
39.045,0.777,0.007,10.672,68.092,2.155
39.056,0.786,0.004,10.672,68.092,2.152
39.065,0.791,-0.010,10.672,68.092,2.186
39.076,0.787,-0.010,10.672,68.092,2.199
39.085,0.780,-0.002,10.672,68.092,2.178
39.096,0.778,0.012,10.672,68.092,2.147
39.105,0.783,0.011,10.672,68.092,2.148
39.116,0.790,-0.003,10.672,68.092,2.191
39.125,0.790,-0.010,10.672,68.092,2.202
39.136,0.784,-0.002,10.672,68.092,2.186
39.145,0.781,0.003,10.672,68.092,2.169
39.156,0.786,0.002,10.672,68.092,2.165
39.165,0.787,-0.003,10.672,68.092,2.183
39.176,0.785,-0.004,10.672,68.092,2.183
39.185,0.782,0.002,10.672,68.092,2.177
39.196,0.782,0.007,10.672,68.092,2.160
39.205,0.787,0.003,10.672,68.092,2.168
39.216,0.789,-0.005,10.672,68.092,2.195
39.225,0.787,-0.007,10.672,68.092,2.193
39.236,0.782,-0.001,10.672,68.092,2.179
39.245,0.782,0.005,10.672,68.092,2.163
39.256,0.786,0.001,10.672,68.092,2.172
39.265,0.787,-0.003,10.672,68.092,2.183
39.276,0.785,-0.005,10.672,68.092,2.186
39.285,0.782,-0.001,10.672,68.092,2.176
39.296,0.783,0.005,10.672,68.092,2.163
39.305,0.786,0.001,10.672,68.092,2.172
39.316,0.787,-0.004,10.672,68.092,2.185
39.325,0.785,-0.004,10.672,68.092,2.185
39.336,0.782,0.004,10.672,68.092,2.171
39.345,0.784,0.005,10.672,68.092,2.163
39.356,0.787,-0.001,10.672,68.092,2.180
39.365,0.787,-0.004,10.672,68.092,2.185
39.376,0.784,-0.008,10.672,68.092,2.184
39.385,0.780,0.000,10.672,68.092,2.166
39.396,0.781,0.006,10.672,68.092,2.148
39.405,0.785,0.003,10.672,68.092,2.163
39.416,0.787,-0.003,10.672,68.092,2.184
39.425,0.786,-0.002,10.672,68.092,2.186
39.436,0.784,0.001,10.672,68.092,2.178
39.445,0.784,0.002,10.672,68.092,2.171
39.456,0.785,-0.000,10.672,68.092,2.177
39.465,0.786,-0.001,10.672,68.092,2.179
39.476,0.785,-0.001,10.672,68.092,2.179
39.485,0.784,-0.000,10.672,68.092,2.174
39.496,0.784,0.000,10.672,68.092,2.171
39.505,0.786,-0.000,10.672,68.092,2.174
39.530,0.784,0.000,10.672,68.092,2.174
39.540,0.784,0.003,10.672,68.092,2.172
39.550,0.785,-0.001,10.672,68.092,2.177
39.560,0.785,-0.002,10.672,68.092,2.180
39.570,0.784,-0.002,10.672,68.092,2.173
39.580,0.784,0.001,10.672,68.092,2.172
39.590,0.784,0.001,10.672,68.092,2.173
39.600,0.784,0.000,10.672,68.092,2.175
39.610,0.785,-0.000,10.672,68.092,2.175
39.620,0.785,-0.001,10.672,68.092,2.175
39.630,0.785,0.001,10.672,68.092,2.178
39.640,0.785,-0.000,10.672,68.092,2.178
39.650,0.785,-0.000,10.672,68.092,2.179
39.660,0.784,0.001,10.672,68.092,2.175
39.670,0.784,0.002,10.672,68.092,2.175
39.680,0.785,0.001,10.672,68.092,2.179
39.690,0.785,-0.002,10.672,68.092,2.177
39.700,0.785,-0.003,10.672,68.092,2.178
39.710,0.785,-0.001,10.672,68.092,2.175
39.720,0.784,0.001,10.672,68.092,2.169
39.730,0.785,0.001,10.672,68.092,2.176
39.740,0.785,0.000,10.672,68.092,2.176
39.750,0.785,-0.001,10.672,68.092,2.177
39.760,0.785,-0.001,10.672,68.092,2.177
39.770,0.785,-0.000,10.672,68.092,2.179
39.780,0.785,-0.000,10.672,68.092,2.180
39.790,0.785,-0.001,10.672,68.092,2.175
39.800,0.785,-0.002,10.672,68.092,2.174
39.810,0.785,-0.001,10.672,68.092,2.176
39.820,0.784,-0.000,10.672,68.092,2.175
39.830,0.784,-0.001,10.672,68.092,2.173
39.840,0.784,0.000,10.672,68.092,2.173
39.850,0.784,-0.001,10.672,68.092,2.170
39.860,0.784,-0.000,10.672,68.092,2.175
39.870,0.785,0.001,10.672,68.092,2.177
39.880,0.785,-0.002,10.672,68.092,2.177
39.890,0.785,-0.001,10.672,68.092,2.176
39.900,0.784,-0.001,10.672,68.092,2.174
39.910,0.784,-0.001,10.672,68.092,2.173
39.920,0.785,-0.001,10.672,68.092,2.177
39.930,0.786,-0.001,10.672,68.092,2.180
39.940,0.785,0.000,10.672,68.092,2.182
39.950,0.784,0.000,10.672,68.092,2.174
39.960,0.783,-0.002,10.672,68.092,2.172
39.970,0.784,0.001,10.672,68.092,2.173
39.980,0.785,0.001,10.672,68.092,2.173
39.990,0.784,0.001,10.672,68.092,2.173
40.000,0.785,-0.000,10.672,68.092,2.173
40.010,0.785,0.000,10.672,68.092,2.175
40.020,0.786,-0.001,10.672,68.092,2.180
40.030,0.786,-0.001,10.672,68.092,2.180
40.040,0.784,-0.003,10.672,68.092,2.173
40.077,0.785,-0.001,10.672,68.092,2.177
40.088,0.785,-0.000,10.672,68.092,2.175
40.097,0.785,-0.001,10.672,68.092,2.176
40.108,0.786,-0.001,10.672,68.092,2.178
40.117,0.785,-0.002,10.672,68.092,2.180
40.128,0.785,-0.001,10.672,68.092,2.178
40.137,0.785,-0.000,10.672,68.092,2.176
40.148,0.785,-0.000,10.672,68.092,2.176
40.157,0.785,-0.000,10.672,68.092,2.176
40.168,0.784,-0.001,10.672,68.092,2.176
40.177,0.784,-0.000,10.672,68.092,2.173
40.188,0.784,0.000,10.672,68.092,2.175
40.197,0.784,-0.001,10.672,68.092,2.174
40.208,0.784,-0.000,10.672,68.092,2.171
40.217,0.784,0.000,10.672,68.092,2.173
40.228,0.784,-0.001,10.672,68.092,2.175
40.237,0.784,-0.000,10.672,68.092,2.174
40.248,0.784,-0.001,10.672,68.092,2.173
40.257,0.784,-0.002,10.672,68.092,2.174
40.268,0.784,-0.002,10.672,68.092,2.172
40.277,0.784,-0.000,10.672,68.092,2.172
40.288,0.785,-0.001,10.672,68.092,2.173
40.297,0.785,-0.002,10.672,68.092,2.177
40.308,0.785,0.001,10.672,68.092,2.175
40.317,0.785,-0.000,10.672,68.092,2.175
40.328,0.785,-0.001,10.672,68.092,2.175
40.337,0.784,0.000,10.672,68.092,2.174
40.348,0.785,-0.001,10.672,68.092,2.174
40.357,0.785,0.000,10.672,68.092,2.176
40.368,0.784,0.001,10.672,68.092,2.175
40.377,0.784,0.000,10.672,68.092,2.174
40.388,0.785,0.000,10.672,68.092,2.172
40.397,0.785,-0.001,10.672,68.092,2.176
40.408,0.785,-0.002,10.672,68.092,2.176
40.417,0.785,-0.000,10.672,68.092,2.175
40.428,0.785,-0.001,10.672,68.092,2.176
40.437,0.784,-0.001,10.672,68.092,2.175
40.448,0.784,-0.001,10.672,68.092,2.173
40.457,0.784,-0.000,10.672,68.092,2.174
40.468,0.784,0.000,10.672,68.092,2.172
40.477,0.784,-0.000,10.672,68.092,2.172
40.488,0.785,0.000,10.672,68.092,2.175
40.497,0.785,-0.001,10.672,68.092,2.178
40.508,0.785,-0.002,10.672,68.092,2.177
40.517,0.784,0.001,10.672,68.092,2.175
40.528,0.784,-0.001,10.672,68.092,2.174
40.537,0.784,-0.001,10.672,68.092,2.171
40.548,0.784,-0.001,10.672,68.092,2.171
40.557,0.784,-0.000,10.672,68.092,2.172
40.568,0.784,0.000,10.672,68.092,2.173
40.577,0.784,-0.000,10.672,68.092,2.172
40.602,0.784,-0.001,10.672,68.092,2.175
40.612,0.785,-0.000,10.672,68.092,2.174
40.622,0.785,0.000,10.672,68.092,2.178
40.632,0.785,0.001,10.672,68.092,2.174
40.642,0.784,0.000,10.672,68.092,2.174
40.652,0.784,0.001,10.672,68.092,2.174
40.662,0.784,0.000,10.672,68.092,2.174
40.672,0.785,-0.000,10.672,68.092,2.178
40.682,0.785,-0.000,10.672,68.092,2.179
40.692,0.785,-0.000,10.672,68.092,2.179
40.702,0.785,-0.000,10.672,68.092,2.176
40.712,0.785,0.001,10.672,68.092,2.176
40.722,0.784,-0.001,10.672,68.092,2.173
40.732,0.784,0.001,10.672,68.092,2.175
40.742,0.785,-0.001,10.672,68.092,2.175
40.752,0.784,0.001,10.672,68.092,2.179
40.762,0.783,-0.000,10.672,68.092,2.165
40.772,0.787,-0.005,10.672,68.092,2.189
